163720,2022-07-11 23:53:42,微博热榜,欢迎来到八零年代#唐山市委政法委书记回应烧烤店打人事件# #谭谈交通全面下架#,1.0,0.0,4.0,1.0
164592,2022-07-11 23:53:12,微博热榜,#谭乔回应谭谈交通被下架#明显是一家专利流氓故意搞事儿的 ,0.0,0.0,1.0,1.0
...191040,2022-07-11 23:53:12,微博热榜,#德国取消2035年碳中和目标#德国目标一直是2050碳中和2035全面电力新能源化，使用燃油机说明比起电力新能源化还是先关停核电站更优先，中国给世界...
189533,2022-07-11 23:51:50,微博热榜,#武汉大学一例霍乱病例情况#真的别????驻华大使6.12去过武汉大学????在????手机霍乱病原体不好意思，你说是巧合我都不信@美国驻华大使馆 解释一下可以吗 ,0.0,1.0,12.0,1.0
164460,2022-07-11 23:51:26,微博热榜,#谭乔再次回应谭谈交通下架#只有永远的利益 ,0.0,0.0,0.0,1.0
131592,2022-07-11 23:50:22,微博热榜,肖战 【20220711】小邮差今日信件总汇#肖战的时光邮差#??官方物料肖战网页链接NARS网页链接??饭制产出??饭修当当要好好生活（青春气息，12p）网页链接萧然若素（时影，1p长图）网页链接唐唐·米木子（nars战，11p） ...全文,37.0,14.0,155.0,1.0
163884,2022-07-11 23:48:50,微博热榜,#成都广播电视台回应谭谈交通下架# 这事不妨再等等看，让子弹飞一会。 ,0.0,0.0,1.0,1.0
161006,2022-07-11 23:48:21,微博热榜,#德国取消2035年碳中和目标#本来就是一个套，让发展中国家进去，结果自己玩不下去了欧洲环保政策陷入大倒退】 据一份泄露的法律草案来看，被视为环保先锋的德国正在环保政策方面大幅倒退。据媒体报道，德国拟修改法律草案，取消其中涉及的“在2035年之前能源行业实现碳中和”的气候目标，这一修改 ...全文,0.0,0.0,3.0,1.0
164461,2022-07-11 23:48:10,微博热榜,#谭乔再次回应谭谈交通下架#刷到过视频，还想好好从头顺一顺呢，视频们还好吧 ,0.0,0.0,0.0,1.0
162917,2022-07-11 23:47:25,微博热榜,#WPS被曝会删除用户本地文件#怪不得 ,0.0,0.0,4.0,1.0
162918,2022-07-11 23:47:04,微博热榜,#wps被曝会删除用户本地文件# 用了好几年超级会员，真的超级好用！但若侵犯用户隐私权，裸奔，只能88#wps# ,0.0,0.0,0.0,1.0
131595,2022-07-11 23:46:33,微博热榜,有需要泰牌包壳的可以私信 国内佛牌包壳源头工厂 ,0.0,0.0,0.0,1.0
161007,2022-07-11 23:46:15,微博热榜,#德国取消2035年碳中和目标#笑死了这是在摆烂吗（死去的政治突然开始攻击我） ,0.0,0.0,0.0,1.0
163721,2022-07-11 23:46:13,微博热榜,#谭谈交通全面下架# 同邪恶的资本主义斗争到底！同包污纳垢的腐败的官僚主义斗争到底！ ,0.0,0.0,0.0,1.0
163722,2022-07-11 23:44:56,微博热榜,#谭谈交通全面下架##谭谈交通全网下架或面临巨额赔偿# 我真是谢了，之前谭警官就因为谭谈交通被网暴，我其实一直不明白为什么普法节目的警官会被扒私生活，会被造谣，别把饭圈的那一套搞在真正为社会做贡献的事业上面，看见热度就恶意揣测去诋毁他人真的特别不理智，把经济利益带到这么一个好的传播面 ...全文,0.0,0.0,0.0,1.0
163885,2022-07-11 23:44:22,微博热榜,#成都广播电视台回应谭谈交通下架# 好臊皮哦！ ,0.0,1.0,1.0,1.0
189534,2022-07-11 23:44:08,微博热榜,美国疾病预防控制中心（CDC）警告说，服用 Paxlovid 的新冠病毒??患者可能会在症状最初消失的两到八天后经历他们所谓的“COVID 反弹病例”。#深圳疫情防控##武汉大学一例霍乱病例情况# ,0.0,0.0,0.0,1.0
163723,2022-07-11 23:43:08,微博热榜,#谭谈交通全面下架#法院能不能为正义审判呢拭目以待！还有b站啊，人家一举报就下架是怎么回事啊不是说这节目是公益性质的吗？ ,0.0,0.0,1.0,1.0
164462,2022-07-11 23:42:31,微博热榜,#谭乔再次回应谭谈交通下架#一个国营电视台眼红一名被视为另类的前交警的网络提成收益……这种解释就算是编给小学生听，你觉得能骗得了几个？ ,2.0,17.0,118.0,1.0
131907,2022-07-11 23:40:51,微博热榜,监控下恐怖一幕！?? 元宝宝爱吃肉肉的微博视频 ,52.0,30.0,637.0,1.0
163724,2022-07-11 23:40:14,微博热榜,#谭谈交通全面下架##成都电视台就谭谈交通著作权发布声明#成都广播电视台，你们买水军也要点脸，新浪新闻底下的评论，ip不带换的，评论格式这么统一，时间还凑巧就是不间断的几分钟一个，还真好意思一个个当维权先锋呢，另外吧，还敢说维护合法权益，那节目露面的人你是签过合同还是给过劳务费？都没有 ...全文,0.0,0.0,0.0,1.0
...131696,2022-07-11 23:40:13,知乎热榜,"NASA 公布韦伯空间望远镜第一张全彩深空照片，照片传递了哪些信息？对探索宇宙有哪些意义？https://pic4.zhimg.com/v2-91c...
189535,2022-07-11 23:40:08,微博热榜,霍乱没啥事儿，虽然是甲级传染病，但是现在治疗方案成熟，一般不会有大问题。霍乱只有躺平爆开了才会出事儿，主要死因是拉肚子拉的脱水加电解质紊乱，及时治疗就没问题。最大的问题问题是，这是从哪来的？#武汉大学一例霍乱病例情况# ,20.0,67.0,647.0,1.0
165888,2022-07-11 23:39:09,微博热榜,杨槠策给余秀华手写的道歉信，大家数数有多少个错别字？真：普信男余秀华需要你教她做事？#杨槠策回应家暴余秀华# ,2.0,4.0,7.0,1.0
161008,2022-07-11 23:39:06,微博热榜,#德国取消2035年碳中和目标#电改煤 ,0.0,0.0,1.0,1.0
189536,2022-07-11 23:38:55,微博热榜,#武汉大学一例霍乱病例情况#我求求让我安安稳稳的过完这一辈子 ,0.0,1.0,0.0,1.0
189537,2022-07-11 23:38:47,微博热榜,#武汉大学一例霍乱病例情况#是天灾还是人祸？是巧合？ ,0.0,0.0,1.0,1.0
189538,2022-07-11 23:38:26,微博热榜,#武汉大学一例霍乱病例情况#真是我的妈诶。。。。哪里来的病毒，古时代病毒既视感啊 ,0.0,0.0,0.0,1.0
163886,2022-07-11 23:38:08,微博热榜,#成都广播电视台回应谭谈交通下架#将国有电视台的一个公益节目版权卖给一家空壳公司用来维权索赔 ,0.0,0.0,4.0,1.0
...161009,2022-07-11 23:37:49,微博热榜,【无奈低头！#德国取消2035年碳中和目标#，欧洲环保政策陷入大倒退】 据一份泄露的法律草案来看，被视为环保先锋的德国正在环保政策方面大幅倒退。据媒体...
164463,2022-07-11 23:37:26,微博热榜,#谭乔再次回应谭谈交通下架#我选择相信谭sir ,0.0,0.0,1.0,1.0
163231,2022-07-11 23:36:19,微博热榜,#WPS被曝删除用户本地文件#你没事吧你没事吧你没事吧?? ,0.0,0.0,0.0,1.0
161010,2022-07-11 23:36:15,微博热榜,#德国取消2035年碳中和目标#开了个坏头，对光伏很不友好啊。 ,0.0,0.0,0.0,1.0
...187483,2022-07-11 23:35:55,微博热榜,#余秀华疑被家暴# 本期是一期特殊的节目，聊聊经历亲密关系暴力后，为什么无法离开。【互动分享】欢迎把你的想法、感悟和问题发至：couragetobec...
163887,2022-07-11 23:35:32,微博热榜,啊？成都电视台委托那个公司起诉的？？？谭谈交通的版权是在成都电视台啊，我还以为是交警部门自己制作的公益片，只是用成都电视台这个媒介播放 #成都广播电视台回应谭谈交通下架#,0.0,0.0,0.0,1.0
164464,2022-07-11 23:34:20,微博热榜,#谭乔再次回应谭谈交通下架#成都电视台玩的哪一套？我真被整糊涂了！继续吃瓜！ ,0.0,2.0,32.0,1.0
163725,2022-07-11 23:34:14,微博热榜,希望是干净的，公正的，希望胜诉#谭谈交通全面下架# ,0.0,2.0,7.0,1.0
161011,2022-07-11 23:33:23,微博热榜,#德国取消2035年碳中和目标#大无语事件 ,0.0,0.0,1.0,1.0
162919,2022-07-11 23:33:17,微博热榜,#WPS被曝会删除用户本地文件#没有隐私…… ,0.0,0.0,0.0,1.0
161012,2022-07-11 23:32:57,微博热榜,#德国取消2035年碳中和目标#碳排放权交易了解一下 ,0.0,0.0,0.0,1.0
...164465,2022-07-11 23:32:25,微博热榜,【#谭乔再次回应谭谈交通下架#：将视频激励进行了妥善处理】#谭乔称将视频激励进行了妥善处理##成都电视台说未对谭乔索赔千万# 7月11日晚，据红星新闻...
161013,2022-07-11 23:32:02,微博热榜,#德国取消2035年碳中和目标#嗯，柴静呢 ,0.0,0.0,6.0,1.0
189539,2022-07-11 23:31:50,微博热榜,#武汉大学一例霍乱病例情况#网页链接 ,0.0,0.0,1.0,1.0
189540,2022-07-11 23:31:37,微博热榜,#武汉大学一例霍乱病例情况#所以还能去武汉玩吗 ,0.0,1.0,0.0,1.0
163888,2022-07-11 23:31:23,微博热榜,如果谭乔把视频商用了，赚了钱，那估计还真有可能被索赔#成都广播电视台回应谭谈交通下架#,1.0,1.0,0.0,1.0
181920,2022-07-11 23:31:12,微博热榜,#北大已成立专项调查组#【#北大回应教授被指猥亵学生#：已完成初步调查 学生导师已报警】#北大一教授被指校内猥亵学生#，7月10日，北京，网友发文称在校内多次遭到北京大学医学部教授洪某炼猥亵，事件引发关注。11日凌晨，在北京大学论坛北大未名中，北京大学网络回复工作帐号发表声明，表示针对药学院 ...全文,1.0,3.0,2.0,1.0
161014,2022-07-11 23:31:02,微博热榜,#德国取消2035年碳中和目标#…… ,0.0,0.0,0.0,1.0
162920,2022-07-11 23:30:52,微博热榜,#WPS被曝会删除用户本地文件# 还好 我是MS365用户 ,0.0,0.0,0.0,1.0
189541,2022-07-11 23:30:22,微博热榜,发布了头条文章：《武大霍乱病例，到底是什么在霍乱全球？》 #武汉大学一例霍乱病例情况# 霍乱虽是虚惊，但新冠又来了。。。 武大霍乱病例，到底是什么在霍乱全球？ ,0.0,0.0,1.0,1.0
189542,2022-07-11 23:30:14,微博热榜,#武汉大学一例霍乱病例情况#漂亮国该死 ,0.0,0.0,2.0,1.0
163889,2022-07-11 23:29:00,微博热榜,#成都广播电视台回应谭谈交通下架# ??怎么骂开始了吗 ,0.0,0.0,0.0,1.0
163726,2022-07-11 23:28:56,微博热榜,【#读特深新晚点# | 谭sir，摊上事儿了？】冲上热搜！#谭谈交通全面下架# ，账号被清空。这到底是怎么一回事？7月9日晚，武汉大学出现一例感染性腹泻病例，今天#武汉大学一例霍乱病例情况# 最新通报来了高温下警惕“热射病”！中暑后牢记这4点明晚，国内汽、柴油价格有望迎“ ...全文,0.0,0.0,1.0,1.0
189595,2022-07-11 23:28:30,微博热榜,#4点看懂霍乱#7月11日，武汉大学确定有一例霍乱病例，受到公众广泛关注。霍乱是一种肠道传染病，每年，全球大约有300万～500万人感染霍乱。#我国近8年来无霍乱死亡病例#。霍乱表现症状主要以腹泻为主，甚至肚子不疼就开始腹泻，也会伴有呕吐症状出现。霍乱是如何传播的？霍乱怎么预防和治疗？ ...全文,1.0,0.0,4.0,1.0
189543,2022-07-11 23:27:30,微博热榜,#武汉大学一例霍乱病例情况#天哪 前几天历史期末考试刚考了写以霍乱滋生之地为题的小论文 这是什么啊 魔幻世界 ,0.0,0.0,1.0,1.0
161015,2022-07-11 23:27:20,微博热榜,#德国取消2035年碳中和目标#怎么说呢？发达国家本来想借碳排放收割发展中国家的，结果砸了自己的脚?? ,0.0,0.0,2.0,1.0
189596,2022-07-11 23:25:36,微博热榜,【动画 武大出现一霍乱病例引关注  100秒科普霍乱相关知识】#武汉大学霍乱病例具体情况#武汉市武昌区卫生健康局通报：7月9日晚，该区疾控中心接医院报告，武汉大学出现一例感染性腹泻病例，经省市区三级疾控中心复核诊断为霍乱。患者经有效诊治，病情已得到控制，症状已消失，3名密接人员已集中隔离。 ...全文,0.0,0.0,3.0,1.0
163727,2022-07-11 23:24:54,微博热榜,#谭谈交通全面下架#555我的快乐源泉 ,0.0,0.0,1.0,1.0
...132371,2022-07-11 23:23:58,知乎热榜,"山西太原一名女子火车上遭男子猥亵装睡冷静取证，该男子将面临怎样的法律责任？女子火车上遭猥亵装睡冷静取证#近日，山西太原。旅客小萱在乘坐D1664列车...
164089,2022-07-11 23:23:08,微博热榜,#如何看待谭谈交通下架# #熬夜后补觉真的有用吗#,0.0,0.0,0.0,1.0
164466,2022-07-11 23:22:12,微博热榜,#谭乔再次回应谭谈交通下架#软件的版权不属于程序员。 ,0.0,5.0,8.0,1.0
189544,2022-07-11 23:22:09,微博热榜,霍乱是什么病，怎么预防？#视频星计划##武汉大学一例霍乱病例情况# 李青大夫的微博视频 ,7.0,4.0,35.0,1.0
163890,2022-07-11 23:21:43,微博热榜,#成都广播电视台回应谭谈交通下架#可怕啊 ,0.0,0.0,0.0,1.0
...189545,2022-07-11 23:19:54,微博热榜,【#武汉大学现霍乱病例校方公布详情#】#武大霍乱病例密接3人均已集中隔离# 据@武汉大学 今天，武汉市武昌区卫生健康局就武汉大学一例霍乱病例处置情况进...
184626,2022-07-11 23:19:12,微博热榜,#嫌疑人供述刺杀安倍原因##菊与刀# 山下嫌疑人说是由于憎恨安倍（整个自民党）与宗教组织有联系，“忍辱负重”20年走上了复仇之路。妥妥的《白夜行》真人版（缺了女主）。日本人骨子里菊与刀的性格注定了有时候他们更能坦然接受悲剧，甚至是自己偏向于去选择悲剧。 ,0.0,0.0,0.0,1.0
163891,2022-07-11 23:18:49,微博热榜,【#律师解读谭谈交通下架#：主持人不享有著作权，上传网络需获授权】7月10日，普法节目《谭谈交通》前主持人谭乔自曝该节目面临全网下架，他本人或面临索赔。北京大成（武汉）律师事务所柴欣律师表示，谭乔此前在录制《谭谈交通》节目时，其只是一名主持人，不享有著作权。此前作品的著作权、版权还是 ...全文,0.0,0.0,0.0,1.0
164593,2022-07-11 23:17:58,微博热榜,#谭乔回应谭谈交通被下架# 成都广播电视台好手段，明显是这个公司就是挡箭牌！！真的很过分，心疼谭sir 热门搞笑小视频的微博视频 ,0.0,0.0,2.0,1.0
131666,2022-07-11 23:17:32,微博热榜,【每天一首现代诗歌】#诗歌##青春文学#晚安《解读你的命运》美/查尔斯·西米克?一个世界在消失。小街，你太窄，太多已在阴影中。你只有一条狗，一个寂寞的孩子。你藏起你最大的镜子，你裸体的情人们。有人用敞篷的卡车将她们运走。她们仍旧赤裸，在她们的沙发上旅行越过渐渐黑暗的平原 ...全文,7.0,1.0,15.0,1.0
189597,2022-07-11 23:16:46,微博热榜,#4点看懂霍乱#7月11日，武汉大学确定有一例霍乱病例，受到公众广泛关注。霍乱是一种肠道传染病，每年，全球大约有300万～500万人感染霍乱。#我国近8年来无霍乱死亡病例#。霍乱表现症状主要以腹泻为主，甚至肚子不疼就开始腹泻，也会伴有呕吐症状出现。霍乱是如何传播的？霍乱怎么预防和治疗？ ...全文,4.0,1.0,36.0,1.0
189598,2022-07-11 23:16:38,微博热榜,#武汉大学霍乱病例具体情况#霍乱怎么会在大学里出现？而且还是武大 ,0.0,3.0,0.0,1.0
189546,2022-07-11 23:14:20,微博热榜,#武汉大学一例霍乱病例情况#对我这个每天两点一线周末在家睡死的武汉人来说，武大好遥远呐……… ,0.0,0.0,0.0,1.0
163728,2022-07-11 23:13:42,微博热榜,#谭谈交通全面下架#不干人事 ,0.0,0.0,0.0,1.0
162921,2022-07-11 23:13:02,微博热榜,"#WPS被曝会删除用户本地文件# WPS出事跟Office有什么关系, WPS??都不用 ",0.0,0.0,2.0,1.0
165889,2022-07-11 23:12:52,微博热榜,和素质低文化层次低，还极度自信的人结婚太可怕了。#杨槠策回应家暴余秀华##杨槠策给余秀华写道歉信# ,3.0,2.0,9.0,1.0
189599,2022-07-11 23:12:39,微博热榜,#武汉大学霍乱病例具体情况#上午发微博吐槽此次霍乱可能与????有关，被一堆爱国网友喷，看看晚上央视发的视频，还不懂？还喷么？ ,9.0,13.0,141.0,1.0
164090,2022-07-11 23:11:26,微博热榜,男子养3年龙鱼意外死亡，估值非常高，男子含泪清蒸后亲自品尝，这个本来该是个忧伤的故事#深夜想吃东西怎么办##真的好喜欢这样的人生态度##如何看待谭谈交通下架# 陈震-融资难找华振的微博视频 ,11.0,13.0,37.0,1.0
163171,2022-07-11 23:10:23,微博热榜,#WPS回应被指删除用户本地文件#用了好多年了，广告不看大家提我都没咋注意到。手机app里有，但不咋用手机端，电脑里直接从建好的文件进去，啥广告都看不到。 ,0.0,0.0,3.0,1.0
...161061,2022-07-11 23:10:20,微博热榜,新能源今天调整的一个原因无奈低头！#德国取消2035年碳中和目标#，欧洲环保政策陷入大倒退】#如何看待德国取消2035碳中和目标# 据一份泄露的法律草...
162922,2022-07-11 23:10:03,微博热榜,#WPS被曝会删除用户本地文件#   救我狗命 ,0.0,0.0,0.0,1.0
164499,2022-07-11 23:09:30,微博热榜,#电视台方回应谭谈交通下架维权#关注点竟然不是授权方负责人签字吗？？？#谭乔称谭谈交通将全面下架##谭乔称或将面临千万索赔# ,1.0,1.0,1.0,1.0
163892,2022-07-11 23:09:27,微博热榜,#成都广播电视台回应谭谈交通下架#. 这官司有的大了，都缺钱 ,0.0,1.0,1.0,1.0
163893,2022-07-11 23:07:51,微博热榜,#成都电视台称未对谭乔索赔千万#谭谈交通：谭警官遇到最搞笑的两个小伙子，有点无奈！ 这真的不是剧本吗！！我笑yue了！ #成都广播电视台回应谭谈交通下架#许有希光的微博视频 ,2.0,1.0,11.0,1.0
179224,2022-07-11 23:07:18,微博热榜,#易烊千玺个人独资企业申请注销#每天都来看看，可不想就这么被人忘记了，现在我真的讨厌死他了，还是俊凯好 ,1.0,0.0,153.0,1.0
179225,2022-07-11 23:06:43,微博热榜,那是我们捧在手心里的男孩，是在我们遭遇生活苦难时的一道光亮，这么好的男孩子善待他不可以吗，他经历了太多太多，原以为到春暖花开的时候了，却还是被人的阴暗一面所伤害，他真的不该再次被这些人这样对待，请做个善良的人 网页链接,0.0,0.0,0.0,1.0
...161062,2022-07-11 23:05:23,微博热榜,【无奈低头！#德国取消2035年碳中和目标#，欧洲环保政策陷入大倒退】#如何看待德国取消2035碳中和目标# 据一份泄露的法律草案来看，被视为环保先锋...
131549,2022-07-11 23:04:59,微博热榜,【#你好，明天#】今天是第十八个中国航海日。从“雪龙”破冰，到“天鲲”疏浚，再到“蛟龙”深潜，中国航海云帆高张。“三舰客”就位，有“海洋卫士”护佑我万里海疆。向海图强，走向深蓝的梦想正在绽放；风从海上来，劈波斩浪，昼夜星驰，我们再启航！央视军事的微博视频 ,62.0,187.0,1407.0,1.0
164467,2022-07-11 23:04:46,微博热榜,#成都电视台就谭谈交通发布声明##谭乔再次回应谭谈交通下架#我觉得因为维权而下架是合理的。节目主持人是打工人，领了工资，当然是为节目打工，节目版权也是属于电视台或者制作公司的。这个没得说。 （不过电视台吃相难看了一点。） ,0.0,72.0,120.0,1.0
131547,2022-07-11 23:03:56,微博热榜,【Twi】J-hope个人专辑《Jack In The Box》-Arson预告照2公开，2022.07.15. 1PM KST，期待厚比！郑号锡 ,27.0,96.0,515.0,1.0
164029,2022-07-11 23:03:53,微博热榜,做了一桌子饭菜，大家吃着都特别香，都很喜欢，突然来了一个人，说这桌子饭菜是属于我的，你们以后不要吃了，说完不光饭菜，桌子都搬走了……一大堆网友艾特我，提醒我注意版权问题，真的特别感谢大家，四平警事就是我的孩子，要是哪天突然蹦出来一个“妈”你就看我咋踢它就完事了嗷！！ ...全文,41.0,66.0,703.0,1.0
164091,2022-07-11 23:03:01,微博热榜,@人民网 #如何看待谭谈交通下架#,0.0,0.0,0.0,1.0
131556,2022-07-11 23:03:01,微博热榜,【#劳务公司一女子被刺身亡#，家属：已身亡，行凶者或对工作不满】7月11日，江苏苏州。常熟董浜镇一劳务公司内，一名女子被害。11日下午，被害者家属告诉澎湃新闻，上周五为行凶者安排了一个岗位，事发时店内只有被害者一人。劳务公司一女子被刺，家属：已身亡，行凶者或对工作不满 澎湃新闻的微博视频 ,5.0,18.0,27.0,1.0
131590,2022-07-11 23:01:49,微博热榜,时代少年团??#时代少年团 聚星淬火三夏灼光# 星辉映灯火绰绰，月色漾漫天银河。捻一缕玫瑰香气，拢满袖馥郁作序。爆米花们在欣赏完今日的优秀产出后也早些休息吧，晚安～@时代少年团,29.0,114.0,1796.0,1.0
131560,2022-07-11 23:01:00,微博热榜,#民民夜话#【谢谢你们】@浔之初夏: 平凡英雄不过自己也要注意安全啊，真是看着胆颤心惊//@秀逗老师不秀逗: 为挺身而出的平凡英雄点赞，家长也要看好自己的孩子。//@爱庐阳: 身份不同，但一颗爱心永在心中。,11.0,14.0,79.0,1.0
131551,2022-07-11 23:00:40,微博热榜,友情的巨轮，撞上了冰山，哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈 ,330.0,45.0,785.0,1.0
131554,2022-07-11 23:00:28,微博热榜,下面的猫猫：承受了这个年纪不该承受的重量  #萌宠部落格# 萌宠部落格的微博视频 ,2.0,3.0,23.0,1.0
163894,2022-07-11 23:00:25,微博热榜,#成都广播电视台回应谭谈交通下架#,0.0,0.0,0.0,1.0
163729,2022-07-11 22:59:13,微博热榜,#谭谈交通全面下架# 我不太懂，谁给我讲讲，谭乔在节目中担任主持人这不是单位指派的吗？他应该有署名权，如果非工作时间还应该有劳务报酬，但著作权难道也应该是他的？ ,2.0,17.0,52.0,1.0
163730,2022-07-11 22:58:59,微博热榜,#谭谈交通全面下架# 从公益到如今B站的全面下架不可谓一手烂棋资本的嘴脸有时候真的让人作呕 ,0.0,0.0,4.0,1.0
189600,2022-07-11 22:58:52,微博热榜,#武汉大学霍乱病例具体情况#武汉这是怎么了？ ,0.0,0.0,0.0,1.0
164092,2022-07-11 22:58:07,微博热榜,#如何看待谭谈交通下架#,0.0,0.0,1.0,1.0
...189601,2022-07-11 22:58:00,微博热榜,【#武汉大学霍乱病例具体情况#】#武大未发现霍乱新增病例#7月9日21:30，武昌区疾控通知武汉大学发现一名疑似霍乱感染病例，学校迅即行动，在省、市、...
...164468,2022-07-11 22:57:45,微博热榜,【#谭乔再次回应谭谈交通下架#：将视频激励进行了妥善处理】?7月11日晚，#成都电视台就谭谈交通发布声明#。声明称，维权仅针对未经许可而进行不当获利的...
179226,2022-07-11 22:57:24,微博热榜,#易烊千玺个人独资企业申请注销#,0.0,0.0,0.0,1.0
163731,2022-07-11 22:57:09,微博热榜,#谭谈交通全面下架# 成都电视台这几年有啥节目？身边中老年都天天看四川电视台了，不说要你多好看，踏踏实实搞搞业务这要求很高？我就觉得这个操作说没问题都没人信。。 ,0.0,0.0,0.0,1.0
164093,2022-07-11 22:56:08,微博热榜,#如何看待谭谈交通下架# //@wanger-2222:要是下架了，谭警官还去坐牢了，那真的是彻底完成了现实版《活着》这部作品了,0.0,0.0,0.0,1.0
186428,2022-07-11 22:55:29,微博热榜,#全州超生孩子被调剂事件已立案#所以孩子找到了吗 ,0.0,0.0,4.0,1.0
179227,2022-07-11 22:54:49,微博热榜,#子彬公# #易烊千玺个人独资企业申请注销# #炸群#,2.0,1.0,67.0,1.0
164094,2022-07-11 22:54:28,微博热榜,#如何看待谭谈交通下架#【让《谭谈交通》下架的游术公司，到底是什么来头?】随手一查，该公司成立于四川省成都市天府新区，是一家民营企业，成立日期是2018年。股东是张宇航和邱健。然后，再随手一搜，找到一份邱健获奖记录，额，他是金堂台的。这俩邱健是不是一个人，存疑。然后，这个游术公司打 ...全文,1.0,0.0,5.0,1.0
160483,2022-07-11 22:53:17,微博热榜,丁仲礼说的是：西方这些国家都是放空炮的，你以为他们会真减排吗？咱走着瞧。。这才几年，美国，德国，都不讲环保美德了。#德国取消2035年碳中和目标# 悦涛很二的微博视频 ,4697.0,1154.0,26185.0,1.0
131557,2022-07-11 22:52:01,微博热榜,世界越来越美了 我独自一人 却很自在我别无所求 只想被阳光晒透 ,0.0,0.0,1.0,1.0
163397,2022-07-11 22:51:19,微博热榜,斯里兰卡抗议者冲进总统府打卡，民众在总统府轮流体验当总统#看世界 #斯里兰卡发生大规模抗议游行##斯里兰卡总统正式宣布辞职# 马虎爱剪辑的微博视频 ,0.0,0.0,0.0,1.0
189547,2022-07-11 22:50:30,微博热榜,@新闻姐 武大通报霍乱病例详情#武汉大学一例霍乱病例情况##网传武汉大学出现霍乱病例#,0.0,0.0,0.0,1.0
131553,2022-07-11 22:50:07,微博热榜,#如何辨别杀猪盘##杀猪盘背后有哪些套路##杀猪盘#增强防范意识，谨防上当受骗！ 长春·东盛路派出所 长春门咖的微博视频 ,0.0,0.0,0.0,1.0
131558,2022-07-11 22:50:01,微博热榜,#创新 与智慧同行# 7月11日，中国联通科技创新大会在京召开。会议以“科技自立自强、创新驱动发展”为主题，围绕挺进数字经济主航道、打造数字技术融合创新排头兵，对中国联通科技创新工作进行了全面部署。来看视频报道：#联通科技创新# 中国联通的微博视频 ,3.0,5.0,7.0,1.0
131552,2022-07-11 22:48:50,微博热榜,看着那么多账号发着那么不正能量的内容都好好的，我心里突然升起了一种嫉妒之情，真想他妈的举报他们一下...但是理智告诉我这么做不对！ ,0.0,13.0,18.0,1.0
189548,2022-07-11 22:48:32,微博热榜,新冠  霍乱 要是人类没有几年可活了 能不能提前告诉我们一声 最后几年我不想在打工中度过    #武汉大学一例霍乱病例情况##疫情# ,0.0,0.0,2.0,1.0
162923,2022-07-11 22:48:07,微博热榜,#WPS被曝会删除用户本地文件#昨天刚卸了 ,0.0,0.0,0.0,1.0
