1,61,46,0,0,67,121
2,62,47,0,1,68,122
0,63,47,0,2,69,123
1,63,47,0,2,69,123
3,63,47,0,2,69,123
0,64,48,0,0,70,125
1,64,48,0,0,70,125
2,64,48,0,1,70,125
0,65,49,0,0,71,126
1,65,49,0,0,71,126
2,65,49,0,1,71,126
2,66,50,0,1,72,127
0,67,51,0,0,73,129
1,67,51,0,0,73,129
2,67,51,0,1,73,129
0,68,52,0,0,74,130
2,69,52,0,1,75,131
0,70,52,0,0,76,132
2,70,52,0,1,76,132
0,71,53,0,0,77,133
1,71,53,0,0,77,133
2,71,53,0,1,77,133
0,72,54,0,0,78,136
2,72,54,0,1,78,136
0,73,55,0,2,79,137
1,73,55,0,2,79,137
2,73,55,0,1,79,137
2,74,56,0,1,80,138
0,75,56,0,0,81,139
1,75,56,0,0,81,139
2,76,57,0,1,82,141
0,77,58,0,2,83,143
2,77,58,0,1,83,143
0,16,59,0,0,84,145
2,78,60,0,1,85,146
0,79,61,0,2,86,148
3,79,61,0,2,86,148
0,80,62,0,0,87,150
1,80,62,0,0,87,150
2,80,62,0,1,87,150
0,81,63,0,4,88,152
1,81,63,0,4,88,152
2,82,63,0,1,89,153
0,83,64,0,4,90,155
1,83,64,0,4,90,155
2,83,64,0,1,90,155
2,84,65,0,1,91,156
0,85,65,0,4,92,157
1,85,65,0,4,92,157
2,79,66,0,1,86,148
0,73,67,0,4,93,159
1,73,67,0,4,93,159
2,73,67,0,1,94,159
0,86,68,0,4,95,161
2,86,68,0,1,96,161
2,87,69,0,1,97,162
0,88,70,0,5,98,168
1,88,70,0,5,98,168
3,88,70,0,5,98,168
0,89,71,0,5,99,169
1,89,71,0,5,99,169
2,89,71,0,1,99,169
2,90,72,0,1,100,170
0,91,72,0,5,101,171
1,91,72,0,5,101,171
2,92,73,0,1,102,172
0,93,74,0,5,103,174
4,94,74,0,5,104,175
1,95,75,0,5,105,176
0,96,76,0,6,106,177
1,97,77,0,6,107,178
2,97,77,0,1,107,178
0,98,78,0,7,108,179
1,98,78,0,7,109,179
2,98,78,0,1,108,179
4,98,78,0,7,108,179
0,99,79,0,7,110,181
1,99,79,0,7,110,181
2,100,80,0,1,111,182
4,101,80,0,7,112,183
0,73,81,0,7,113,184
1,73,81,0,7,113,184
0,102,82,0,7,114,185
1,102,82,0,7,114,185
2,102,82,0,7,114,185
2,103,82,0,1,115,186
0,104,83,0,7,116,187
1,104,83,0,7,116,187
4,105,84,0,7,117,188
2,106,84,0,1,118,189
4,106,84,0,7,118,189
0,107,84,0,7,119,190
0,108,85,0,7,120,191
1,108,85,0,7,120,191
2,109,86,0,7,121,192
4,109,86,0,7,121,192
0,110,87,0,7,122,193
1,110,87,0,7,122,193
4,110,87,0,7,122,193
0,16,88,0,7,123,194
1,16,88,0,7,123,194
0,111,89,0,7,124,198
1,111,89,0,7,124,198
2,111,89,0,1,124,198
4,111,89,0,7,124,198
1,11,90,0,7,125,199
2,11,90,0,1,125,199
0,112,90,0,7,126,200
2,113,91,0,1,127,201
0,114,92,0,7,128,202
1,114,92,0,7,128,202
2,115,92,0,1,129,203
2,116,93,0,1,130,204
4,116,93,0,7,130,204
0,117,94,0,7,131,206
3,117,94,0,7,131,206
0,118,95,0,7,132,207
1,118,95,0,7,132,207
2,118,95,0,1,132,207
4,118,95,0,7,132,207
0,119,96,0,7,133,209
0,73,97,0,7,134,210
1,73,97,0,7,134,210
0,120,98,0,7,135,211
1,120,98,0,7,135,211
2,120,98,0,1,135,211
0,121,99,0,7,136,214
0,122,100,0,7,137,217
1,122,100,0,7,137,217
2,122,100,0,1,137,217
0,123,101,0,7,138,218
1,123,101,0,7,138,218
2,123,101,0,1,138,218
4,124,102,0,7,139,219
4,125,102,0,7,140,220
2,124,103,0,1,139,219
0,126,104,0,7,141,222
1,126,104,0,7,141,222
4,126,104,0,7,141,222
0,127,104,0,7,142,223
1,127,104,0,7,142,223
2,127,104,0,1,142,223
4,127,104,0,7,142,223
0,128,105,0,7,143,225
1,128,105,0,7,143,225
3,128,105,0,7,143,225
1,129,105,0,7,144,226
4,130,105,0,7,145,227
2,131,105,0,1,146,228
0,132,106,0,7,147,230
1,132,106,0,7,147,230
2,132,106,0,1,148,230
4,132,106,0,7,148,230
2,133,107,0,1,149,231
0,134,108,0,7,150,233
1,134,108,0,7,151,233
2,135,109,0,1,152,234
4,135,109,0,7,152,234
0,136,109,0,7,153,235
0,137,110,0,8,154,236
1,137,110,0,8,154,236
2,137,110,0,1,154,236
0,73,111,0,8,155,237
1,73,111,0,8,155,237
0,77,112,0,8,156,240
1,77,112,0,8,156,240
2,77,112,0,1,156,240
0,138,113,0,8,157,241
1,138,113,0,8,157,241
4,138,113,0,8,157,241
2,139,113,0,1,158,242
4,139,113,0,8,158,242
2,140,114,0,1,159,243
0,141,114,0,8,160,244
1,141,114,0,8,160,244
3,141,114,0,8,160,244
0,142,115,0,8,161,246
1,142,115,0,8,161,246
2,143,115,0,1,162,247
0,144,116,0,8,163,248
1,144,116,0,8,163,248
2,144,116,0,1,163,248
4,144,116,0,8,163,248
0,145,117,0,8,164,249
1,145,117,0,8,164,249
2,145,117,0,1,164,249
2,146,118,0,1,165,250
4,146,118,0,8,165,250
0,147,119,0,8,166,251
1,147,119,0,8,166,251
3,147,119,0,8,166,251
2,148,119,0,1,167,252
0,149,120,0,8,168,253
1,149,120,0,8,168,253
4,149,120,0,8,168,253
3,149,120,0,8,168,253
4,150,121,0,8,169,254
0,151,121,0,8,170,255
1,151,121,0,8,170,255
2,151,121,0,1,170,255
3,151,121,0,8,170,255
0,152,122,0,8,171,257
1,152,122,0,8,171,257
2,152,122,0,1,171,257
4,152,122,0,8,171,257
2,153,123,0,1,172,258
0,154,123,0,8,173,259
1,154,123,0,8,173,259
2,155,124,0,1,174,260
4,156,124,0,8,175,261
0,157,124,0,9,176,262
1,157,124,0,9,176,262
3,157,124,0,8,176,262
3,158,125,0,10,177,264
0,159,126,0,8,178,265
1,159,126,0,8,178,265
2,159,126,0,1,178,265
0,160,127,0,8,179,267
1,160,127,0,8,179,267
2,160,127,0,1,179,267
4,160,127,0,8,179,267
3,160,127,0,10,179,267
2,161,127,0,1,180,268
0,162,128,0,8,181,269
1,162,128,0,8,181,269
4,162,128,0,8,181,269
0,163,129,0,8,182,270
1,163,129,0,8,182,270
2,163,129,0,1,182,270
3,163,129,0,8,182,270
0,164,130,0,8,183,271
1,164,130,0,8,183,271
2,164,130,0,1,183,271
0,165,131,0,8,184,272
1,165,131,0,8,184,272
4,165,131,0,8,184,272
0,166,131,0,8,185,273
1,166,131,0,8,185,273
2,167,131,0,1,186,274
2,168,131,0,1,187,275
2,169,131,0,1,188,276
0,170,132,0,8,189,277
1,170,132,0,8,189,277
2,171,132,0,1,190,278
0,172,133,0,8,191,279
1,172,133,0,8,191,279
2,173,133,0,1,192,280
1,174,134,0,8,193,281
0,175,134,0,8,194,282
2,175,134,0,1,194,282
4,175,134,0,8,194,282
0,176,135,0,8,195,283
1,176,135,0,8,195,283
2,176,135,0,1,195,283
0,177,136,0,8,196,285
1,177,136,0,8,196,285
2,177,136,0,1,196,285
4,177,136,0,8,196,285
2,178,137,0,1,197,286
4,178,137,0,8,197,286
0,179,138,0,8,198,287
0,180,139,0,8,199,290
1,180,139,0,8,199,290
2,180,139,0,1,199,290
4,180,139,0,8,199,290
0,181,140,0,8,200,291
1,181,140,0,8,200,291
2,181,140,0,1,200,291
4,181,140,0,8,200,291
0,87,141,0,8,97,162
1,87,141,0,8,97,162
4,87,141,0,8,97,162
0,73,142,0,10,201,293
2,73,143,0,1,201,293
2,182,144,0,10,202,294
0,183,144,0,8,203,296
1,183,144,0,8,203,296
3,183,144,0,8,203,296
0,184,145,0,8,204,297
1,184,145,0,8,204,297
2,184,145,0,1,204,297
2,157,146,0,1,176,262
0,185,147,0,8,205,300
1,185,147,0,8,205,300
2,185,147,0,1,205,300
0,186,148,0,8,206,301
1,186,148,0,8,206,301
2,186,148,0,1,207,301
1,187,149,0,8,208,302
2,187,149,0,8,208,302
3,187,149,0,10,208,302
0,16,149,0,8,209,303
1,16,149,0,8,209,303
2,16,149,0,1,209,303
0,188,150,0,8,210,305
1,188,150,0,8,211,305
2,189,150,0,1,212,306
0,190,151,0,8,213,307
1,190,151,0,8,213,307
4,190,151,0,8,213,307
0,191,152,0,8,214,308
0,192,153,0,8,215,309
3,193,153,0,10,215,310
1,194,153,0,8,216,310
0,195,154,0,8,217,311
1,195,154,0,8,217,311
4,195,154,0,8,218,311
2,196,154,0,1,219,312
0,197,155,0,8,220,313
1,197,155,0,8,220,313
2,198,155,0,1,221,314
0,199,156,0,8,222,315
1,199,156,0,8,222,315
2,199,156,0,1,222,315
4,199,156,0,10,222,315
0,11,157,0,10,223,316
1,11,157,0,10,223,316
2,11,157,0,1,223,316
2,200,158,0,1,224,317
0,201,159,0,10,225,319
0,202,160,0,10,226,320
1,202,160,0,10,226,320
2,202,160,0,1,226,320
4,202,160,0,10,226,320
0,203,161,0,10,227,322
1,203,161,0,10,227,322
2,204,161,0,1,228,323
0,205,162,0,10,229,324
1,205,162,0,10,229,324
2,205,162,0,1,229,324
1,206,163,0,10,230,325
2,206,163,0,1,230,325
0,207,163,0,10,231,326
0,208,164,0,10,232,327
1,208,164,0,10,232,327
2,208,164,0,1,232,327
4,208,164,0,10,232,327
0,209,165,0,10,233,328
1,209,165,0,10,233,328
2,209,165,0,1,233,328
4,209,165,0,10,233,328
0,210,166,0,10,234,329
1,210,166,0,10,234,329
2,210,166,0,1,234,329
0,211,167,0,10,235,330
1,211,167,0,10,235,330
2,211,167,0,1,235,330
4,211,167,0,10,235,330
4,212,168,0,10,236,331
2,213,168,0,1,237,332
0,214,169,0,10,238,333
4,214,169,0,10,238,333
1,215,169,0,10,238,334
2,215,169,0,1,238,334
0,200,170,0,10,224,317
1,200,170,0,10,224,317
4,200,170,0,10,224,317
4,216,170,0,10,239,336
2,217,170,0,1,240,337
0,218,171,0,10,241,338
1,218,171,0,10,241,338
4,218,171,0,10,241,338
2,219,172,0,1,242,339
0,220,172,0,10,243,340
0,219,173,0,10,242,339
1,219,173,0,10,242,339
4,219,173,0,10,242,339
0,221,174,0,10,244,343
1,221,174,0,10,244,343
4,198,174,0,10,221,314
1,201,175,0,10,225,319
0,222,176,0,10,245,347
1,222,176,0,10,245,347
2,222,176,0,1,245,347
4,222,176,0,10,245,347
3,222,176,0,10,245,347
0,223,177,0,10,246,350
1,223,177,0,10,246,350
4,223,177,0,10,246,350
2,224,177,0,1,247,351
2,225,178,0,10,248,352
0,226,179,0,10,249,353
1,226,179,0,10,249,353
2,226,179,0,1,249,353
3,226,179,0,10,249,353
4,227,180,0,10,250,354
0,228,181,0,10,251,356
1,228,181,0,10,251,356
2,229,181,0,1,252,357
2,230,182,0,1,253,358
4,230,182,0,10,253,358
0,231,182,0,10,254,359
4,231,182,0,10,254,359
0,77,183,0,10,255,360
1,77,183,0,10,255,360
2,77,183,0,1,255,360
0,232,184,0,10,256,362
1,232,184,0,10,256,362
4,232,184,0,10,256,362
3,232,184,0,10,256,362
2,233,184,0,1,257,363
0,234,185,0,11,258,364
1,234,185,0,11,258,364
2,234,185,0,1,258,364
4,234,185,0,11,258,364
1,235,186,0,11,259,365
4,235,186,0,11,259,365
0,236,186,0,11,260,366
0,237,187,0,11,261,367
1,237,187,0,11,261,367
2,237,187,0,1,261,367
4,237,187,0,11,261,367
0,238,188,0,11,262,368
1,238,188,0,11,262,368
4,239,188,0,11,263,369
4,240,188,0,11,264,370
0,241,189,0,11,265,371
1,241,189,0,11,265,371
4,241,190,0,11,265,371
0,242,191,0,11,266,372
1,242,191,0,11,266,372
2,242,191,0,1,266,372
0,243,192,0,11,267,373
1,243,192,0,11,267,373
2,243,192,0,1,267,373
4,243,192,0,11,267,373
2,244,192,0,1,268,374
0,245,193,0,11,269,375
1,245,193,0,11,269,375
2,245,193,0,1,269,375
4,246,194,0,11,270,376
2,247,194,0,1,271,377
2,248,195,0,1,272,378
4,248,195,0,11,272,378
0,249,196,0,11,273,380
1,249,196,0,11,273,380
2,249,196,0,1,273,380
0,250,197,0,11,274,381
1,250,197,0,11,274,381
2,250,197,0,1,274,381
1,16,198,0,11,275,382
0,251,199,0,11,276,383
1,251,199,0,11,276,383
4,251,199,0,11,276,383
2,252,200,0,1,277,385
0,253,200,0,11,278,386
1,253,200,0,11,278,386
1,254,201,0,11,279,387
0,255,202,0,11,280,388
1,255,202,0,11,280,388
2,255,202,0,1,280,388
4,255,202,0,11,280,388
0,256,203,0,11,281,389
1,256,203,0,11,281,389
2,256,203,0,1,281,389
0,257,204,0,11,282,390
0,258,205,0,12,283,391
1,258,205,0,12,283,391
2,258,205,0,1,283,391
4,258,205,0,12,283,391
0,259,206,0,12,284,392
1,259,206,0,12,284,392
2,260,207,0,1,285,393
4,260,207,0,12,285,393
4,261,207,0,12,286,394
0,262,208,0,12,287,395
1,262,208,0,12,287,395
4,263,208,0,12,288,396
2,264,208,0,1,289,397
4,264,208,0,12,289,397
4,265,209,0,12,290,398
4,266,209,0,12,291,399
1,267,209,0,12,292,400
2,267,209,0,1,293,400
4,267,209,0,12,293,400
4,268,209,0,12,294,401
4,269,209,0,12,295,402
0,270,210,0,12,296,403
1,270,210,0,12,296,403
4,270,210,0,12,296,403
0,271,210,0,12,297,404
0,272,211,0,12,298,405
1,272,211,0,12,298,405
2,272,211,0,1,298,405
4,272,211,0,12,298,405
0,273,212,0,12,299,406
1,273,212,0,12,299,406
2,73,212,0,1,300,407
2,274,213,0,1,301,408
4,275,213,0,12,302,409
0,276,214,0,12,303,411
1,276,214,0,12,303,411
2,277,214,0,1,304,412
0,278,215,0,12,305,413
1,278,215,0,12,305,413
4,278,215,0,12,305,413
0,279,216,0,12,306,414
1,280,216,0,12,307,415
4,280,216,0,12,307,415
2,281,216,0,1,308,416
4,281,216,0,12,309,416
2,282,217,0,1,310,417
4,282,217,0,12,310,417
0,77,218,0,12,311,418
1,77,218,0,12,311,418
2,77,218,0,1,311,418
1,283,219,0,12,312,419
2,284,220,0,1,313,420
4,284,220,0,12,313,420
0,285,220,0,12,314,421
1,285,220,0,12,314,421
4,285,220,0,12,314,421
3,285,220,0,12,314,421
0,16,221,0,12,315,423
1,16,221,0,12,315,423
2,16,221,0,1,315,423
4,286,222,0,12,316,424
0,287,222,0,12,317,425
4,287,222,0,12,318,425
2,288,222,0,1,319,426
1,289,222,0,12,320,427
0,290,223,0,12,321,428
1,290,223,0,12,321,428
2,290,223,0,1,321,428
4,290,223,0,12,321,428
0,291,224,0,12,322,429
1,291,224,0,12,322,429
4,291,224,0,12,322,429
0,292,225,0,13,323,432
1,292,225,0,13,323,432
2,292,225,0,1,323,432
4,292,225,0,13,323,432
2,293,226,0,13,324,433
0,218,226,0,13,325,434
1,218,226,0,13,325,434
4,218,226,0,13,325,434
4,294,226,0,13,326,435
0,295,227,0,13,327,436
1,295,227,0,13,327,436
2,296,228,0,1,328,437
0,297,228,0,13,329,438
1,297,228,0,13,329,438
2,297,228,0,1,329,438
4,297,228,0,13,329,438
1,298,228,0,13,330,439
0,299,229,0,13,331,440
1,299,229,0,13,331,440
2,299,229,0,1,331,440
0,300,230,0,13,332,441
1,300,230,0,13,332,441
2,300,230,0,1,332,441
4,300,230,0,13,332,441
0,301,231,0,13,333,442
0,302,232,0,13,334,443
1,302,232,0,13,334,443
2,302,232,0,1,334,443
2,303,233,0,1,335,444
4,303,233,0,13,335,444
0,304,234,0,13,336,445
0,305,235,0,13,337,446
0,306,236,0,13,338,447
1,306,236,0,13,339,447
4,306,236,0,13,339,447
0,307,236,0,13,340,448
1,307,236,0,13,340,448
2,307,236,0,1,340,448
4,308,237,0,13,341,449
0,309,238,0,13,342,450
1,309,238,0,13,342,450
2,309,238,0,1,342,450
3,309,238,0,13,342,450
2,310,239,0,1,343,451
0,311,239,0,13,344,452
1,311,239,0,13,344,452
2,311,239,0,1,344,452
4,311,239,0,13,344,452
3,311,239,0,13,344,452
4,312,240,0,13,345,453
2,313,240,0,1,346,454
0,314,240,0,13,347,455
1,314,240,0,13,347,455
4,314,240,0,13,347,455
0,315,241,0,13,348,456
1,315,241,0,13,348,456
4,315,241,0,13,348,456
0,316,242,0,13,349,457
1,316,242,0,13,349,457
2,315,242,0,1,348,456
0,317,243,0,13,350,459
1,317,243,0,13,350,459
3,317,243,0,13,350,459
0,318,243,0,13,351,460
1,318,243,0,13,351,460
4,318,243,0,13,351,460
3,318,243,0,13,351,460
2,319,244,0,1,352,461
0,320,244,0,13,353,463
1,320,244,0,13,353,463
4,320,244,0,13,353,463
2,321,244,0,1,354,464
0,322,245,0,13,355,465
1,322,245,0,13,355,465
2,322,245,0,1,355,465
4,322,245,0,13,355,465
4,323,246,0,13,356,466
0,324,246,0,13,357,467
1,324,246,0,13,357,467
4,324,246,0,13,357,467
0,325,247,0,13,358,468
1,325,247,0,13,358,468
2,326,248,0,1,359,469
4,326,248,0,13,359,469
0,327,249,0,13,360,471
1,327,249,0,13,360,471
4,327,249,0,13,360,471
0,328,250,0,14,361,473
1,328,250,0,14,361,473
2,328,250,0,1,361,473
2,329,251,0,1,362,474
4,329,251,0,14,362,474
0,330,252,0,14,363,475
1,330,252,0,14,363,475
2,330,252,0,1,363,475
4,330,252,0,14,363,475
0,331,253,0,14,364,476
1,331,253,0,14,364,476
2,332,254,0,1,365,477
0,333,254,0,14,366,478
1,333,254,0,14,366,478
2,334,255,0,1,367,479
1,335,255,0,14,368,480
0,336,256,0,14,369,484
1,336,256,0,14,369,484
2,336,256,0,1,369,484
4,336,256,0,14,369,484
0,337,257,0,14,370,486
1,337,257,0,14,370,486
2,338,258,0,1,371,487
4,338,258,0,14,371,487
0,339,259,0,14,372,489
4,340,259,0,14,373,490
0,341,260,0,14,374,491
1,341,260,0,14,374,491
2,342,261,0,1,375,493
0,343,261,0,14,376,494
1,343,261,0,14,376,494
4,343,261,0,14,376,494
2,344,262,0,1,377,495
4,344,262,0,15,377,495
0,73,262,0,15,378,496
1,73,262,0,15,378,496
0,345,263,0,15,379,497
1,345,263,0,15,379,497
2,345,263,0,1,379,497
4,345,263,0,15,379,497
4,346,264,0,15,380,498
2,347,265,0,1,381,499
0,348,265,0,15,382,500
1,348,265,0,15,382,500
4,349,265,0,15,383,501
4,195,266,0,15,384,502
0,195,267,0,15,384,502
1,195,267,0,15,384,502
2,195,267,0,1,384,502
0,350,268,0,15,385,503
1,350,268,0,15,385,503
2,350,268,0,1,385,503
4,350,268,0,15,385,503
0,351,269,0,15,386,504
1,351,269,0,15,386,504
2,352,269,0,1,387,505
0,353,270,0,15,388,506
4,353,270,0,15,388,506
2,354,270,0,1,389,507
1,355,270,0,15,390,508
0,356,271,0,15,391,509
1,356,271,0,15,391,509
2,356,271,0,1,391,509
4,356,271,0,15,391,509
0,332,272,0,15,392,510
1,332,272,0,15,392,510
2,357,272,0,1,393,511
4,358,273,0,15,394,512
0,359,273,0,15,395,513
0,360,274,0,7,396,516
0,77,275,0,0,397,519
1,77,275,0,0,397,519
1,361,276,1,16,398,521
0,362,276,1,16,399,522
1,362,276,1,16,399,522
2,362,276,1,1,399,522
3,362,276,1,16,399,522
0,363,276,1,16,400,524
0,364,276,1,16,401,525
1,364,276,1,16,401,525
1,365,276,1,16,402,526
0,366,277,1,16,403,528
1,366,277,1,16,403,528
2,366,277,1,1,404,528
3,366,277,1,16,404,528
0,367,9,1,16,405,530
0,368,9,1,16,406,531
0,369,278,1,16,407,532
1,369,278,1,16,407,532
2,370,279,1,1,408,533
0,371,24,1,16,409,534
2,371,24,1,1,409,534
1,372,24,1,16,409,535
2,372,24,1,1,409,535
1,373,25,1,16,410,536
2,373,25,1,1,410,536
2,374,280,1,1,411,537
2,375,280,1,1,412,538
1,376,280,1,16,413,539
0,377,281,1,16,414,540
1,377,281,1,16,414,540
2,377,281,1,1,414,540
0,378,282,1,16,415,542
1,378,282,1,16,415,542
1,379,283,1,16,416,543
2,379,283,1,1,416,543
3,379,283,1,16,416,543
0,380,283,1,16,417,544
2,381,284,1,1,418,545
0,382,42,1,16,419,547
1,382,42,1,16,420,547
2,382,42,1,1,421,547
2,383,42,1,1,422,548
0,384,285,1,16,423,549
1,384,285,1,16,423,549
2,384,285,1,1,423,549
0,385,286,1,16,424,551
1,385,286,1,16,424,551
2,385,286,1,1,424,551
3,385,286,1,16,424,551
0,386,287,1,17,425,552
1,386,287,1,17,425,552
2,387,288,1,17,426,553
0,16,289,1,17,427,554
1,16,289,1,17,427,554
1,388,290,1,17,428,556
2,388,290,1,17,428,556
2,389,291,1,1,429,557
0,390,292,1,17,430,559
1,390,292,1,17,430,559
2,390,292,1,1,430,559
0,391,293,1,17,431,561
1,391,293,1,17,431,561
2,392,294,1,1,432,562
0,393,294,1,17,433,563
1,393,294,1,17,433,563
3,393,294,1,17,433,563
0,394,295,1,17,434,564
1,394,295,1,17,434,564
2,395,295,1,1,435,565
0,396,296,1,17,436,566
1,396,296,1,17,436,566
4,396,296,1,17,436,566
4,397,297,1,17,437,567
1,11,298,1,17,438,569
2,11,298,1,1,439,569
0,398,299,1,17,440,570
0,399,300,1,18,441,571
1,399,300,1,18,441,571
3,399,300,1,18,441,571
2,400,300,1,1,442,572
0,73,301,1,18,443,573
1,73,301,1,18,443,573
0,401,302,1,18,444,574
1,401,302,1,18,444,574
4,401,302,1,18,444,574
0,402,303,1,18,445,575
4,403,304,1,18,446,576
4,404,305,1,18,447,577
2,404,306,1,1,447,577
0,405,307,1,19,448,578
1,405,307,1,19,448,578
4,406,308,1,19,449,579
0,407,309,1,19,450,582
1,407,309,1,19,450,582
2,407,309,1,1,450,582
2,408,310,1,1,451,583
0,409,310,1,19,452,584
1,409,310,1,19,452,584
4,409,310,1,19,452,584
0,410,311,1,19,453,585
1,410,311,1,19,453,585
2,410,311,1,1,453,585
0,411,312,1,19,454,587
1,411,312,1,19,454,587
3,411,312,1,19,454,587
2,412,313,1,1,455,588
0,413,313,1,19,456,589
1,413,313,1,19,456,589
3,413,313,1,19,456,589
0,10,314,1,19,457,590
1,10,314,1,19,457,590
0,414,315,1,19,458,591
1,414,315,1,19,458,591
2,414,315,1,19,458,591
0,415,316,1,19,459,592
1,415,316,1,19,459,592
2,415,316,1,19,459,592
4,414,316,1,19,458,591
0,416,317,1,19,460,595
1,416,317,1,19,460,595
4,416,317,1,19,460,595
3,416,317,1,19,460,595
2,417,74,1,1,461,596
4,417,74,1,19,461,596
3,417,74,1,19,461,596
0,418,74,1,19,462,597
1,418,74,1,19,462,597
4,419,74,1,19,463,598
0,420,74,1,19,464,599
1,420,74,1,19,464,599
2,420,318,1,1,464,599
2,421,319,1,1,465,600
0,422,320,1,19,466,602
1,422,320,1,19,466,602
4,422,320,1,19,466,602
3,422,320,1,19,466,602
0,423,321,1,19,467,604
1,423,321,1,19,467,604
4,423,321,1,19,467,604
0,424,322,1,19,468,606
2,425,322,1,1,469,607
4,426,322,1,19,470,608
3,426,322,1,19,470,608
0,427,75,1,19,471,610
1,427,75,1,19,471,610
2,427,75,1,1,471,610
0,428,323,1,19,472,612
1,428,323,1,19,472,612
2,428,323,1,1,472,612
4,428,323,1,19,472,612
0,429,324,1,19,473,613
4,429,324,1,19,473,613
0,430,325,1,19,474,615
1,430,325,1,19,474,615
4,430,325,1,19,474,615
0,431,326,1,3,475,616
3,431,326,1,3,475,616
0,432,326,1,3,476,617
1,432,326,1,3,476,617
4,432,326,1,3,476,617
2,433,327,1,1,477,618
2,434,327,1,1,478,619
0,435,327,1,19,479,620
1,435,327,1,19,479,620
4,435,327,1,19,479,620
0,436,327,1,19,480,621
1,436,327,1,19,480,621
3,436,327,1,19,480,621
0,437,328,1,3,481,622
1,437,328,1,3,481,622
4,437,328,1,3,481,622
0,438,329,1,3,482,623
1,438,329,1,3,482,623
2,438,329,1,1,482,623
4,438,329,1,3,482,623
0,439,330,1,19,483,624
1,439,330,1,19,483,624
3,439,330,1,19,483,624
0,440,331,1,3,484,628
1,440,331,1,3,484,628
2,440,331,1,1,484,628
0,109,332,1,3,485,630
1,441,332,1,3,486,631
2,441,332,1,1,486,631
0,442,333,1,3,487,632
3,442,333,1,3,487,632
2,443,334,1,3,488,633
0,444,334,1,3,489,634
1,444,334,1,3,489,634
2,445,335,1,1,490,635
0,446,336,1,3,491,637
1,446,336,1,3,491,637
1,447,337,1,3,492,638
1,16,338,1,3,493,639
0,448,339,1,3,494,640
4,448,339,1,3,494,640
1,449,339,1,3,494,641
4,449,339,1,3,494,641
2,450,339,1,1,495,642
